#   date / x  / uncertainty  / y  / uncertainty (mas)   
     1920.65    91.341    25.804      -43.051    44.110 
     1920.70    68.767    19.510      -53.549    19.567 
     1920.75    -8.467    23.590      -89.633    26.491 
     1920.80   -52.510    23.572      -63.097    26.540 
     1920.85  -131.312    33.720     -127.174    33.493 
     1920.90   -98.074    32.286      -69.955    39.897 
     1920.95  -202.848    15.313      -93.388    23.228 
     1921.00  -275.100    66.800       41.200    42.500 
     1921.05  -199.380    28.586        5.397    35.333 
     1921.10  -269.861    29.700       62.960    35.227 
     1921.15  -315.700    72.269      186.534    55.564 
     1921.20  -190.287    20.595      164.991    22.318 
     1921.25  -119.466    19.502      139.311    22.964 
     1921.30   -14.599    21.085      217.462    27.666 
     1921.35    31.054    22.785      201.362    25.135 
     1921.40    91.820    30.242      160.909    34.076 
     1921.45   100.985    22.216       83.825    27.543 
     1921.50   212.445    39.267      182.524    42.606 
     1921.55   138.182    21.575       88.243    19.204 
     1921.60   178.414    25.674       25.800    28.487 
     1921.65   167.323    22.291        4.838    25.249 
     1921.70    73.545    13.037      -78.915    19.119 
     1921.75   127.179    26.772      -80.673    30.632 
     1921.80    -2.474    23.205     -169.272    27.927 
     1921.85    -7.518    31.000     -143.864    26.801 
     1921.90   -98.209    28.421      106.262    70.691 
     1921.95  -133.071    31.967      -95.128    35.219 
     1922.00   -45.524    55.991      -29.486    44.384 
     1922.05  -194.756    44.532      -97.510    58.848 
     1922.10  -208.934    27.890       39.567    23.542 
     1922.15  -210.300    32.200      137.300    30.800 
     1922.20  -165.744    24.812      125.734    26.711 
     1922.25  -162.390    24.060      134.218    35.829 
     1922.30  -132.697    18.657      221.570    18.851 
     1922.35   -90.259    29.663      277.564    25.982 
     1922.40   -47.480    19.893      260.568    22.366 
     1922.45     9.070    19.132      222.538    23.939 
     1922.50   111.622    26.181      240.501    28.555 
     1922.55    88.770    20.152      114.259    24.598 
     1922.60   163.154    24.272       76.991    25.729 
     1922.65   151.317    21.950       14.994    23.451 
     1922.70   141.800    18.300       14.900    18.700 
     1922.75   120.772    26.230      -19.145    32.331 
     1922.80    83.381    19.058     -139.651    18.579 
     1922.85    63.654    35.885      -88.851    36.843 
     1922.90    41.976    38.739       15.059    46.298 
     1922.95  -163.179    49.215     -120.346    44.629 
     1923.00  -162.345    24.176      -88.042    28.195 
     1923.05  -166.986    29.597      -55.441    32.552 
     1923.10  -332.673    46.590      -32.441    38.226 
     1923.15  -262.008    31.040      -33.456    38.152 
     1923.20  -207.748    20.628       16.212    20.991 
     1923.25  -274.792    51.456      140.175    32.202 
     1923.30  -179.152    22.040      157.417    21.359 
     1923.35  -176.779    38.078      129.676    46.107 
     1923.40   -97.364    26.461      300.984    30.708 
     1923.45   -24.124    29.729      317.510    37.800 
     1923.50   -19.994    14.380      239.535    21.068 
     1923.55    60.132    38.504      240.230    38.033 
     1923.60   112.367    14.229      311.274    19.214 
     1923.65   142.183    16.013      249.476    23.914 
     1923.70   151.780    26.662      226.170    29.457 
     1923.75   161.990    27.635      129.040    31.921 
     1923.80   130.175    22.364       20.789    24.598 
     1923.85   136.144    36.406       82.803    38.211 
     1923.90    88.243    27.972       24.731    25.906 
     1923.95    35.504    31.898      -12.841    31.608 
     1924.00    -5.804    35.143       73.064    51.468 
     1924.05   -68.517    27.242       11.667    25.525 
     1924.10   -29.063    36.913        3.840    46.785 
     1924.15  -149.500    33.400      -20.500    49.200 
     1924.20  -151.107    21.433       38.096    26.611 
     1924.25  -170.714    22.449       72.246    22.869 
     1924.30  -127.400    20.900      135.100    25.000 
     1924.35  -165.261    35.290      139.194    34.218 
     1924.40  -187.563    14.175      107.926    15.713 
     1924.45   -81.980    23.478      195.088    30.162 
     1924.50   -75.229    31.225      183.050    46.061 
     1924.55   -59.435    17.414      142.566    18.273 
     1924.60    14.627    17.728      135.909    20.162 
     1924.65    29.893    27.133      185.564    23.512 
     1924.70    -2.107    26.548      154.303    31.812 
     1924.75    41.539    36.354      113.626    34.837 
     1924.80    32.319    24.384        0.498    24.990 
     1924.85   -79.291    38.861       56.224    34.261 
     1924.90    -6.172    18.051       25.546    20.137 
     1924.95    35.597    40.982       85.593    33.254 
     1925.00   -12.995    31.013       36.963    45.216 
     1925.05   -56.182    20.519      -49.412    28.318 
     1925.10  -103.481    27.056       -3.581    26.594 
     1925.15  -107.312    34.292      -41.495    31.768 
     1925.20  -141.179    21.992      -46.236    26.297 
     1925.25  -102.647    37.056       16.748    44.842 
     1925.30  -130.539    21.781      119.861    26.310 
     1925.35   -66.774    24.942       97.721    23.850 
     1925.40    -4.013    35.871       55.231    29.359 
     1925.45   -66.873    19.233       32.174    23.508 
     1925.50   -55.672    16.072       61.909    19.348 
     1925.55   -70.311    22.033      114.851    22.917 
     1925.60    17.853    31.090      118.506    30.840 
     1925.65   -15.743    21.671       56.794    19.940 
     1925.70     1.485    22.114        4.726    25.001 
     1925.75    -5.631    42.884       15.549    45.587 
     1925.80     1.128    22.221       13.928    28.038 
     1925.85  -243.256    79.470      -60.509    53.110 
     1925.90   -25.734    30.105        7.049    23.785 
     1925.95   -41.648    66.166      -13.321    30.918 
     1926.00  -199.605    36.146      -83.663    38.724 
     1926.05  -163.818    39.434      -29.853    40.669 
     1926.10   -73.051    27.728      -74.540    32.460 
     1926.15  -177.265    23.116      -60.285    21.659 
     1926.20  -230.084    46.104      -24.826    45.615 
     1926.25  -173.813    19.079       58.121    20.126 
     1926.30   -52.708    37.348      122.825    27.319 
     1926.35  -106.664    50.808       67.451    31.627 
     1926.40  -129.567    34.399      112.402    28.636 
